"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"588",66859820,"66859820-2012-08-30",40,60,"2012-08-30","HA1",2012,"M","Adult",0,0,1,15.3846153846154,1,1,4,0.2,5,1.41706601978664,0.485507815781701,1,4,0.2,5,1,6,6,0.5,12,4.02623374053606,1.72052325862799,2,10,0.166666666666667,12,1,7,13,0.35,20,4.08661121469994,1.36784761977058,2,18,0.1,20,1,9,24,0.272727272727273,33,4.7740259135079,1.51675714954627,4,29,0.121212121212121,33,1,10,27,0.27027027027027,37,5.5698507410669,2.08749997005103,6,31,0.162162162162162,37,1,12,31,0.27906976744186,43,5.60154008293332,1.98450201448641,7,36,0.162790697674419,43,1,16,40,0.285714285714286,56,6.02927540742057,2.12826128547669,9,47,0.160714285714286,56,1,20,45,0.307692307692308,65,6.17492245096426,2.12556470313522,10,55,0.153846153846154,65,1,22,50,0.305555555555556,72,6.65497174918786,2.46578515831701,10,62,0.138888888888889,72,1,39,99,0.282608695652174,138,7.40231279363984,2.55530011184614,25,113,0.181159420289855,138
"596",66866525,"66866525-2012-06-08",80,90,"2012-06-08","HA1",2012,"M","Adult",0,0,1,666.666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0.923076923076923,1,1,0.5,2.16666666666667,3.78093759853188,3.110335656293,0,2,0,2.16666666666667,0.857142857142857,1,1,0.5,2.33333333333333,3.78093759853188,3.110335656293,0,2,0,2.33333333333333,0.8,1,1,0.5,2.5,3.78093759853188,3.110335656293,0,2,0,2.5,0.758620689655172,1,1,0.5,2.63636363636364,3.78093759853188,3.110335656293,0,2,0,2.63636363636364,0.702702702702703,1,2,0.333333333333333,4.26923076923077,3.78093759853188,2.72691868540659,0,3,0,4.26923076923077,0.644444444444444,1,2,0.333333333333333,4.6551724137931,3.78093759853188,2.72691868540659,0,3,0,4.6551724137931,0.63265306122449,2,2,0.5,6.32258064516129,3.84976759030514,2.52537143766041,0,4,0,6.32258064516129
"627",66879360,"66879360-2012-09-25",30,100,"2012-09-25","HA1",2012,"F","NotAdult",88,1,0,0,1,3,14,0.176470588235294,17,3.39415509903674,0.990840888425972,3,14,0.176470588235294,17,0.8,3,15,0.166666666666667,22.5,3.39415509903674,0.955286498451299,4,14,0.222222222222222,22.5,0.666666666666667,6,18,0.25,36,4.05475683355664,1.21232703046709,4,20,0.166666666666667,36,0.692307692307692,8,24,0.25,46.2222222222222,4.23396764592277,1.13933847276518,5,27,0.15625,46.2222222222222,0.619047619047619,11,30,0.268292682926829,66.2307692307692,4.96494419893541,1.49755510901395,7,34,0.170731707317073,66.2307692307692,0.6,14,41,0.254545454545455,91.6666666666667,5.13830699685435,1.40621725974108,12,43,0.218181818181818,91.6666666666667,0.620689655172414,17,48,0.261538461538462,104.722222222222,5.38042434929466,1.46437439211093,15,50,0.230769230769231,104.722222222222,0.594594594594595,20,57,0.25974025974026,129.5,5.86531778144685,1.71670509645745,19,58,0.246753246753247,129.5,0.577777777777778,21,61,0.25609756097561,141.923076923077,5.91213881784782,1.7036290509296,20,62,0.24390243902439,141.923076923077,0.571428571428571,33,84,0.282051282051282,204.75,6.1707921132282,1.62565616758972,25,92,0.213675213675214,204.75
"651",66893321,"66893321-2012-09-27",60,70,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,7,0,7,0,0,1,6,0.142857142857143,7,1,4,11,0.266666666666667,15,3.95976111439835,1.48832126866366,3,12,0.2,15,1,6,16,0.272727272727273,22,4.42043203784264,1.55461873338139,4,18,0.181818181818182,22,1,11,30,0.268292682926829,41,4.90924351087628,1.45427688846199,10,31,0.24390243902439,41,1,12,41,0.226415094339623,53,6.68736232896235,2.77987755411299,16,37,0.30188679245283,53,1,15,52,0.223880597014925,67,6.70835562211761,2.58114631611438,24,43,0.358208955223881,67,1,18,67,0.211764705882353,85,6.73672181668197,2.38907938368475,27,58,0.317647058823529,85,1,25,83,0.231481481481481,108,6.79959972246272,2.23010198639267,30,78,0.277777777777778,108,1,26,90,0.224137931034483,116,6.8172702125848,2.1822548265868,30,86,0.258620689655172,116,0.979591836734694,40,150,0.210526315789474,193.958333333333,7.19579007021601,2.08128438732841,46,144,0.242105263157895,193.958333333333
"681",67078537,"67078537-2012-12-05",50,40,"2012-12-05","HA1",2012,"M","Adult",0,0,1,136.363636363636,1,4,17,0.19047619047619,21,4.99347311232877,2.07614825235502,4,17,0.19047619047619,21,1,5,28,0.151515151515152,33,5.15009363930367,1.82380432957933,6,27,0.181818181818182,33,1,10,39,0.204081632653061,49,5.29347993594099,1.61770912242416,8,41,0.163265306122449,49,1,19,76,0.2,95,6.39335959593792,1.98550930921767,16,79,0.168421052631579,95,1,20,99,0.168067226890756,119,6.39819607664686,1.798404476926,22,97,0.184873949579832,119,1,22,108,0.169230769230769,130,6.61641363072192,1.90812878149965,26,104,0.2,130,1,30,134,0.182926829268293,164,6.69196305823081,1.77629780167345,34,130,0.207317073170732,164,1,38,169,0.183574879227053,207,6.90293344409266,1.75834902756795,39,168,0.188405797101449,207,1,41,188,0.179039301310044,229,6.95288787905059,1.71632557165358,45,184,0.196506550218341,229,1,80,343,0.189125295508274,423,7.72854209075032,1.85151670399116,70,353,0.16548463356974,423
"682",67078537,"67078537-2012-12-18",10,20,"2012-12-18","HA1",2012,"M","Adult",0,0,1,403.225806451613,1,11,45,0.196428571428571,56,5.3260899017993,1.53775913144969,4,52,0.0714285714285714,56,1,21,69,0.233333333333333,90,6.20362262762454,1.86929874604867,6,84,0.0666666666666667,90,1,24,86,0.218181818181818,110,6.29361829652402,1.77665764380514,8,102,0.0727272727272727,110,0.923076923076923,30,120,0.2,162.5,7.00393137229646,2.12022586938948,14,136,0.0933333333333333,162.5,0.857142857142857,31,138,0.183431952662722,197.166666666667,7.12436715187849,2.12134839719364,14,155,0.0828402366863905,197.166666666667,0.8,32,148,0.177777777777778,225,7.3269979567941,2.24531454151609,15,165,0.0833333333333333,225,0.758620689655172,40,158,0.202020202020202,261,7.40930084790004,2.23373910102509,16,182,0.0808080808080808,261,0.702702702702703,45,166,0.213270142180095,300.269230769231,7.46335804445298,2.22525933408392,16,195,0.0758293838862559,300.269230769231,0.644444444444444,51,172,0.228699551569507,346.034482758621,7.53047278898085,2.23582542475629,18,205,0.0807174887892377,346.034482758621,0.63265306122449,67,232,0.224080267558528,472.612903225806,7.74912389164253,2.16954640509039,31,268,0.103678929765886,472.612903225806
"698",67088327,"67088327-2012-11-08",100,100,"2012-11-08","HA1",2012,"F","Adult",0,0,0,0,1,2,13,0.133333333333333,15,4.17972417382382,1.66579084898523,3,12,0.2,15,0.6,3,15,0.166666666666667,30,4.30860329526587,1.62417971756652,4,14,0.222222222222222,30,0.444444444444444,6,32,0.157894736842105,85.5,4.83831970326748,1.45773963432403,7,31,0.184210526315789,85.5,0.461538461538462,8,43,0.156862745098039,110.5,6.67835094999679,2.80751930717615,10,41,0.196078431372549,110.5,0.380952380952381,9,46,0.163636363636364,144.375,6.68708836865214,2.74491822847987,10,45,0.181818181818182,144.375,0.36,10,58,0.147058823529412,188.888888888889,6.70794387471413,2.56707963969985,13,55,0.191176470588235,188.888888888889,0.379310344827586,13,75,0.147727272727273,232,6.75013547652815,2.3697917226704,21,67,0.238636363636364,232,0.351351351351351,13,83,0.135416666666667,273.230769230769,6.75013547652815,2.29124444196118,24,72,0.25,273.230769230769,0.333333333333333,13,94,0.121495327102804,321,6.75013547652815,2.19428617856982,29,78,0.271028037383178,321,0.346938775510204,20,126,0.136986301369863,420.823529411765,6.80660736207101,1.97179467743818,41,105,0.280821917808219,420.823529411765
"726",67125021,"67125021-2012-08-28",50,40,"2012-08-28","HA1",2012,"M","Adult",0,0,0,0,1,0,4,0,4,0,0,1,3,0.25,4,1,0,9,0,9,0,0,2,7,0.222222222222222,9,1,1,11,0.0833333333333333,12,1.41706601978664,0.231442354128905,2,10,0.166666666666667,12,1,6,21,0.222222222222222,27,5.79998495516084,2.5799210244638,3,24,0.111111111111111,27,1,6,25,0.193548387096774,31,5.79998495516084,2.45293479967653,3,28,0.0967741935483871,31,1,7,26,0.212121212121212,33,6.16182862789182,2.73061113335844,4,29,0.121212121212121,33,1,9,30,0.230769230769231,39,6.20759672047737,2.61778238025629,7,32,0.179487179487179,39,1,13,41,0.240740740740741,54,6.41964966945025,2.51348817936376,7,47,0.12962962962963,54,1,15,42,0.263157894736842,57,6.49556875190818,2.53369785289325,7,50,0.12280701754386,57,1,26,86,0.232142857142857,112,6.87247801196593,2.26282068898864,13,99,0.116071428571429,112
"727",67125021,"67125021-2012-08-30",50,30,"2012-08-30","HA1",2012,"M","Adult",0,0,1,3.2258064516129,1,0,8,0,8,0,0,1,7,0.125,8,1,1,12,0.0769230769230769,13,5.63460161557588,3.11162418342726,2,11,0.153846153846154,13,1,1,15,0.0625,16,5.63460161557588,2.91420820605068,3,13,0.1875,16,1,1,21,0.0454545454545455,22,5.63460161557588,2.6158929403575,5,17,0.227272727272727,22,1,6,26,0.1875,32,6.05718110216122,2.66150349802312,6,26,0.1875,32,1,9,28,0.243243243243243,37,6.11480228725571,2.58043501260706,7,30,0.189189189189189,37,1,11,38,0.224489795918367,49,6.39329365578084,2.57870418594386,8,41,0.163265306122449,49,1,12,55,0.17910447761194,67,6.39904514523148,2.29850309767104,11,56,0.164179104477612,67,1,12,62,0.162162162162162,74,6.39904514523148,2.2095664764983,12,62,0.162162162162162,74,0.979591836734694,26,98,0.209677419354839,126.583333333333,6.73612065469089,2.05214376421456,16,108,0.129032258064516,126.583333333333
"728",67125021,"67125021-2012-09-11",50,20,"2012-09-11","HA1",2012,"M","Adult",0,0,1,11.1111111111111,1,2,5,0.285714285714286,7,5.64605863583838,3.72111558060858,1,6,0.142857142857143,7,1,2,8,0.2,10,5.64605863583838,3.37476159811333,1,9,0.1,10,1,2,16,0.111111111111111,18,5.64605863583838,2.81398779979114,2,16,0.111111111111111,18,1,4,24,0.142857142857143,28,5.95191508722393,2.68757769146894,3,25,0.107142857142857,28,1,4,32,0.111111111111111,36,5.95191508722393,2.45551828042181,3,33,0.0833333333333333,36,1,4,38,0.0952380952380952,42,5.95191508722393,2.31556939366247,4,38,0.0952380952380952,42,0.96551724137931,7,48,0.127272727272727,56.9642857142857,6.01652104903196,2.13287291394556,8,47,0.145454545454545,56.9642857142857,0.918918918918919,13,56,0.188405797101449,75.0882352941176,6.40336133421714,2.27596051404982,10,59,0.144927536231884,75.0882352941176,0.888888888888889,15,57,0.208333333333333,81,6.42022177723631,2.2529560579004,10,62,0.138888888888889,81,0.877551020408163,25,100,0.2,142.441860465116,6.7212154574824,2.03216702055962,18,107,0.144,142.441860465116
"732",67125021,"67125021-2012-10-09",10,30,"2012-10-09","HA1",2012,"M","Adult",0,0,0,0,1,4,17,0.19047619047619,21,3.30090355958005,0.808538954693205,2,19,0.0952380952380952,21,1,6,35,0.146341463414634,41,5.2417168068437,1.72012500524404,5,36,0.121951219512195,41,1,7,46,0.132075471698113,53,5.40415207805763,1.64403118681897,6,47,0.113207547169811,53,0.923076923076923,11,69,0.1375,86.6666666666667,5.71298473217242,1.56280065276728,7,73,0.0875,86.6666666666667,0.857142857142857,14,74,0.159090909090909,102.666666666667,5.83160305898464,1.58156376677209,8,80,0.0909090909090909,102.666666666667,0.8,18,82,0.18,125,5.93754720851351,1.56444927099109,10,90,0.1,125,0.793103448275862,22,102,0.17741935483871,156.347826086957,6.52588379147223,1.87128438527791,10,114,0.0806451612903226,156.347826086957,0.783783783783784,22,115,0.160583941605839,174.793103448276,6.52588379147223,1.78759358741034,12,125,0.0875912408759124,174.793103448276,0.733333333333333,27,121,0.182432432432432,201.818181818182,6.75552252656931,1.91631468936971,15,133,0.101351351351351,201.818181818182,0.714285714285714,37,149,0.198924731182796,260.4,6.86148915150455,1.81285073903799,25,161,0.134408602150538,260.4
"735",67125021,"67125021-2012-10-23",30,40,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,4,19,0.173913043478261,23,5.21020345361431,2.18815611000355,4,19,0.173913043478261,23,1,5,33,0.131578947368421,38,5.33816919363833,1.86420787920121,6,32,0.157894736842105,38,1,6,49,0.109090909090909,55,5.36451171301958,1.58248471174433,9,46,0.163636363636364,55,1,11,77,0.125,88,6.31397011486965,1.98293225422879,14,74,0.159090909090909,88,1,19,85,0.182692307692308,104,6.39280806750586,1.90744934227871,16,88,0.153846153846154,104,1,22,96,0.186440677966102,118,6.51218664541444,1.90172428962586,19,99,0.161016949152542,118,1,29,114,0.202797202797203,143,6.67490541066413,1.87692353179512,22,121,0.153846153846154,143,1,37,148,0.2,185,6.91159669031335,1.85954339318234,29,156,0.156756756756757,185,1,38,155,0.196891191709845,193,6.91752633462006,1.82890128943924,30,163,0.155440414507772,193,0.979591836734694,52,226,0.18705035971223,283.791666666667,7.11693286845133,1.69202120009549,48,230,0.172661870503597,283.791666666667
"738",67125021,"67125021-2012-11-07",20,50,"2012-11-07","HA1",2012,"M","Adult",0,0,0,0,1,6,20,0.230769230769231,26,5.47601329366442,2.31744495364235,3,23,0.115384615384615,26,1,9,40,0.183673469387755,49,5.53297930150825,1.8149452026116,6,43,0.122448979591837,49,1,14,54,0.205882352941176,68,5.8629949376345,1.81782874131116,8,60,0.117647058823529,68,1,25,90,0.217391304347826,115,6.37815390094352,1.81019663972871,15,100,0.130434782608696,115,1,28,104,0.212121212121212,132,6.43140292518308,1.73999372973737,16,116,0.121212121212121,132,1,28,115,0.195804195804196,143,6.43140292518308,1.67447187409959,17,126,0.118881118881119,143,0.96551724137931,33,141,0.189655172413793,180.214285714286,6.50977194809323,1.57989453590945,22,152,0.126436781609195,180.214285714286,0.918918918918919,38,164,0.188118811881188,219.823529411765,6.9285067181477,1.79995045784907,25,177,0.123762376237624,219.823529411765,0.888888888888889,41,173,0.191588785046729,240.75,6.93873739019618,1.76048663156845,27,187,0.126168224299065,240.75,0.877551020408163,58,255,0.185303514376997,356.674418604651,7.13890227758632,1.61392905851962,49,264,0.156549520766773,356.674418604651
"739",67125021,"67125021-2012-11-20",20,50,"2012-11-20","HA1",2012,"M","Adult",0,0,0,0,1,6,23,0.206896551724138,29,5.47601329366442,2.21954979775863,3,26,0.103448275862069,29,1,10,43,0.188679245283019,53,5.76695415766272,1.94742627834527,6,47,0.113207547169811,53,1,15,58,0.205479452054795,73,6.03654015927516,1.90484917892818,8,65,0.10958904109589,73,1,27,98,0.216,125,6.50054812536828,1.84309409380693,17,108,0.136,125,1,31,112,0.216783216783217,143,6.55967843133311,1.78008861766289,18,125,0.125874125874126,143,1,31,125,0.198717948717949,156,6.55967843133311,1.70829031495371,20,136,0.128205128205128,156,0.96551724137931,36,152,0.191489361702128,194.714285714286,6.62893148753756,1.61333798212125,25,163,0.132978723404255,194.714285714286,0.918918918918919,41,176,0.188940092165899,236.147058823529,7.0084764722456,1.80697964795673,28,189,0.129032258064516,236.147058823529,0.888888888888889,44,185,0.192139737991266,257.625,7.01792456079388,1.77003096611113,30,199,0.131004366812227,257.625,0.877551020408163,61,275,0.181547619047619,382.883720930233,7.20418234027159,1.60946437078137,53,283,0.157738095238095,382.883720930233
"740",67125021,"67125021-2012-12-04",20,20,"2012-12-04","HA1",2012,"M","Adult",0,0,0,0,1,7,28,0.2,35,3.81506331953488,0.818893721065306,3,32,0.0857142857142857,35,1,11,55,0.166666666666667,66,5.14040739630468,1.27326703660757,8,58,0.121212121212121,66,1,15,77,0.16304347826087,92,6.43762872390123,2.05178428817026,13,79,0.141304347826087,92,1,24,125,0.161073825503356,149,6.67427715453674,1.84169408965223,16,133,0.10738255033557,149,1,27,145,0.156976744186047,172,6.68692481329878,1.73273811424964,16,156,0.0930232558139535,172,1,30,154,0.16304347826087,184,6.70819565392607,1.69490871846769,16,168,0.0869565217391304,184,0.931034482758621,36,163,0.180904522613065,213.740740740741,6.85669482889797,1.75266444076972,16,183,0.0804020100502513,213.740740740741,0.837837837837838,39,179,0.178899082568807,260.193548387097,6.93461018282121,1.74176803625231,21,197,0.0963302752293578,260.193548387097,0.777777777777778,41,192,0.175965665236052,299.571428571429,6.94042295100291,1.69195266426988,22,211,0.0944206008583691,299.571428571429,0.755102040816326,53,235,0.184027777777778,381.405405405405,7.12491773149356,1.66976571925849,33,255,0.114583333333333,381.405405405405
"744",67259597,"67259597-2012-08-14",100,10,"2012-08-14","HA1",2012,"F","Adult",0,0,0,0,1,3,4,0.428571428571429,7,5.60774309131866,3.6836101367868,2,5,0.285714285714286,7,0.8,3,4,0.428571428571429,8.75,5.60774309131866,3.6836101367868,2,5,0.285714285714286,8.75,0.666666666666667,4,9,0.307692307692308,19.5,5.64055644513791,3.11733494738424,2,11,0.153846153846154,19.5,0.615384615384615,4,11,0.266666666666667,24.375,5.64055644513791,2.98102254948766,2,13,0.133333333333333,24.375,0.523809523809524,5,12,0.294117647058824,32.4545454545455,5.70702461101112,2.92560709947617,3,14,0.176470588235294,32.4545454545455,0.48,6,12,0.333333333333333,37.5,5.99389713428984,3.14504799648026,3,15,0.166666666666667,37.5,0.482758620689655,6,14,0.3,41.4285714285714,5.99389713428984,3.04446105328958,3,17,0.15,41.4285714285714,0.459459459459459,6,15,0.285714285714286,45.7058823529412,5.99389713428984,2.99804915733583,3,18,0.142857142857143,45.7058823529412,0.422222222222222,6,15,0.285714285714286,49.7368421052632,5.99389713428984,2.99804915733583,3,18,0.142857142857143,49.7368421052632,0.428571428571429,7,22,0.241379310344828,67.6666666666667,6.01631599688786,2.71507176435872,5,24,0.172413793103448,67.6666666666667
"769",79613616,"79613616-2012-10-10",70,50,"2012-10-10","HA1",2012,"F","Adult",13200,1,0,0,1,3,9,0.25,12,2.94231087790535,0.914943460353928,6,6,0.5,12,1,6,16,0.272727272727273,22,4.5008991513176,1.61937120193469,9,13,0.409090909090909,22,1,6,25,0.193548387096774,31,4.5008991513176,1.35432176029552,12,19,0.387096774193548,31,1,10,44,0.185185185185185,54,4.76912443061998,1.15160314530806,18,36,0.333333333333333,54,1,16,52,0.235294117647059,68,5.47286680930323,1.50126928313374,22,46,0.323529411764706,68,1,16,59,0.213333333333333,75,5.47286680930323,1.42596985090656,24,51,0.32,75,1,20,84,0.192307692307692,104,5.58186861154337,1.26523265795115,31,73,0.298076923076923,104,1,27,104,0.206106870229008,131,5.91401814411203,1.33979200321789,33,98,0.251908396946565,131,1,32,113,0.220689655172414,145,6.25883104443241,1.52546794116916,36,109,0.248275862068966,145,0.979591836734694,47,187,0.200854700854701,238.875,7.54057765877247,2.2019226384932,57,177,0.243589743589744,238.875
"779",79615341,"79615341-2012-12-05",20,0,"2012-12-05","HA1",2012,"M","Adult",0,0,1,143.75,1,7,28,0.2,35,6.04118854103896,2.56361306212605,2,33,0.0571428571428571,35,0.8,9,45,0.166666666666667,67.5,6.12435669643731,2.24513394026747,4,50,0.0740740740740741,67.5,0.666666666666667,12,64,0.157894736842105,114,6.14617596809147,1.96440058463413,4,72,0.0526315789473684,114,0.692307692307692,19,86,0.180952380952381,151.666666666667,6.29589720650176,1.81736876743876,6,99,0.0571428571428571,151.666666666667,0.619047619047619,22,101,0.178861788617886,198.692307692308,6.7399955685824,2.06258997097676,8,115,0.0650406504065041,198.692307692308,0.6,23,109,0.174242424242424,220,6.74692826065135,2.0072366805924,12,120,0.0909090909090909,220,0.586206896551724,25,120,0.172413793103448,247.352941176471,6.84629118448273,2.01203611967775,15,130,0.103448275862069,247.352941176471,0.540540540540541,32,129,0.198757763975155,297.85,6.99548067369999,2.05084419201319,15,146,0.093167701863354,297.85,0.511111111111111,33,134,0.197604790419162,326.739130434783,7.11938341971686,2.12743890341982,18,149,0.107784431137725,326.739130434783,0.510204081632653,40,191,0.173160173160173,452.76,7.19714375242837,1.91361339751954,22,209,0.0952380952380952,452.76
"785",79618812,"79618812-2012-08-29",90,70,"2012-08-29","HA1",2012,"M","Adult",11845.1612903226,1,1,3.2258064516129,1,0,9,0,9,0,0,2,7,0.222222222222222,9,1,2,15,0.117647058823529,17,3.92856319997294,1.36899689892348,4,13,0.235294117647059,17,1,2,18,0.1,20,3.92856319997294,1.25038710612808,5,15,0.25,20,0.923076923076923,3,27,0.1,32.5,6.57577371935453,3.21419897705808,9,21,0.3,32.5,0.857142857142857,5,29,0.147058823529412,39.6666666666667,6.60783485863782,3.12505265044684,11,23,0.323529411764706,39.6666666666667,0.8,5,31,0.138888888888889,45,6.60783485863782,3.07047529224958,12,24,0.333333333333333,45,0.793103448275862,7,38,0.155555555555556,56.7391304347826,6.6199938276809,2.8703459916202,13,32,0.288888888888889,56.7391304347826,0.783783783783784,10,42,0.192307692307692,66.3448275862069,6.6815185416782,2.79226086683547,15,37,0.288461538461538,66.3448275862069,0.733333333333333,10,44,0.185185185185185,73.6363636363636,6.6815185416782,2.75687478488516,15,39,0.277777777777778,73.6363636363636,0.714285714285714,16,62,0.205128205128205,109.2,6.77881315009126,2.50607506323755,19,59,0.243589743589744,109.2
