"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"168",79796354,"79796354-2012-09-11",80,20,"2012-09-11","HA1",2012,"M","Adult",51.2820512820513,1,1,2.56410256410256,1,2,4,0.333333333333333,6,3.14466859220519,1.54798729673684,0,6,0,6,1,4,7,0.363636363636364,11,5.37305219945802,3.02051212790194,1,10,0.0909090909090909,11,1,6,16,0.272727272727273,22,5.53884222490411,2.52712152920499,3,19,0.136363636363636,22,1,9,30,0.230769230769231,39,6.01659003192822,2.4416277489462,7,32,0.179487179487179,39,1,9,32,0.219512195121951,41,6.01659003192822,2.39606991834515,7,34,0.170731707317073,41,1,9,35,0.204545454545455,44,6.01659003192822,2.3320942824258,8,36,0.181818181818182,44,0.931034482758621,11,37,0.229166666666667,51.5555555555556,6.04617579362681,2.28045500134946,9,39,0.1875,51.5555555555556,0.837837837837838,11,43,0.203703703703704,64.4516129032258,6.04617579362681,2.17537070406447,11,43,0.203703703703704,64.4516129032258,0.777777777777778,12,46,0.206896551724138,74.5714285714286,6.55313764589304,2.57082279120537,12,46,0.206896551724138,74.5714285714286,0.755102040816326,15,64,0.189873417721519,104.621621621622,6.56354650868419,2.29850200929368,15,64,0.189873417721519,104.621621621622
"169",79769830,"79769830-2012-09-11",90,40,"2012-09-11","HA1",2012,"F","Adult",484.615384615385,1,0,0,1,1,5,0.166666666666667,6,1.25276296849537,0.348306694268216,0,6,0,6,1,4,13,0.235294117647059,17,3.54970044820801,1.09473991162053,2,15,0.117647058823529,17,1,4,14,0.222222222222222,18,3.54970044820801,1.05707419401555,2,16,0.111111111111111,18,0.923076923076923,6,22,0.214285714285714,30.3333333333333,4.38523941955248,1.34302737960959,5,23,0.178571428571429,30.3333333333333,0.857142857142857,7,24,0.225806451612903,36.1666666666667,4.42071820349096,1.29478007681698,5,26,0.161290322580645,36.1666666666667,0.8,9,28,0.243243243243243,46.25,5.18564958213673,1.75827481850391,6,31,0.162162162162162,46.25,0.793103448275862,10,39,0.204081632653061,61.7826086956522,5.7731425672308,2.02045662769443,8,41,0.163265306122449,61.7826086956522,0.783783783783784,11,45,0.196428571428571,71.448275862069,6.04393039636104,2.14121388371707,10,46,0.178571428571429,71.448275862069,0.733333333333333,12,52,0.1875,87.2727272727273,6.05301293576633,2.03223688051116,12,52,0.1875,87.2727272727273,0.73469387755102,16,71,0.183908045977011,118.416666666667,6.17706712337081,1.87546914260627,15,72,0.172413793103448,118.416666666667
"171",66808052,"66808052-2012-09-11",100,10,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,3,7,0.3,10,5.60774309131866,3.33764849166823,4,6,0.4,10,0.8,4,7,0.363636363636364,13.75,5.62175728368009,3.25940555981075,4,7,0.363636363636364,13.75,0.666666666666667,5,14,0.263157894736842,28.5,5.65412130189827,2.7708290646393,5,14,0.263157894736842,28.5,0.615384615384615,5,20,0.2,40.625,5.65412130189827,2.51597090230127,5,20,0.2,40.625,0.523809523809524,7,21,0.25,53.4545454545455,5.72905220859011,2.48096291930627,5,23,0.178571428571429,53.4545454545455,0.48,8,22,0.266666666666667,62.5,6.01047645999042,2.6779975914319,5,25,0.166666666666667,62.5,0.482758620689655,8,26,0.235294117647059,70.4285714285714,6.01047645999042,2.56195282717002,6,28,0.176470588235294,70.4285714285714,0.459459459459459,9,27,0.25,78.3529411764706,6.01659003192822,2.51495417659798,6,30,0.166666666666667,78.3529411764706,0.422222222222222,9,27,0.25,85.2631578947368,6.01659003192822,2.51495417659798,6,30,0.166666666666667,85.2631578947368,0.428571428571429,10,36,0.217391304347826,107.333333333333,6.03851134755699,2.31182149088997,9,37,0.195652173913043,107.333333333333
"173",79637279,"79637279-2012-09-12",0,100,"2012-09-12","HA1",2012,"M","Adult",0,0,0,0,1,2,9,0.181818181818182,11,3.57081228718699,1.42081555548812,2,9,0.181818181818182,11,0.6,4,12,0.25,26.6666666666667,3.84726550258868,1.35236160782392,3,13,0.1875,26.6666666666667,0.444444444444444,5,17,0.227272727272727,49.5,4.0048708171189,1.23790951644696,4,18,0.181818181818182,49.5,0.461538461538462,6,21,0.222222222222222,58.5,4.42787945628092,1.40240121725442,8,19,0.296296296296296,58.5,0.380952380952381,6,22,0.214285714285714,73.5,4.42787945628092,1.37510363180734,8,20,0.285714285714286,73.5,0.36,7,26,0.212121212121212,91.6666666666667,4.60059070545172,1.38282698496789,9,24,0.272727272727273,91.6666666666667,0.379310344827586,10,31,0.24390243902439,108.090909090909,5.45968294305499,1.90328228898508,11,30,0.268292682926829,108.090909090909,0.351351351351351,11,34,0.244444444444444,128.076923076923,5.525544157718,1.88039048019964,12,33,0.266666666666667,128.076923076923,0.333333333333333,13,38,0.254901960784314,153,5.61007876864001,1.84633972931195,13,38,0.254901960784314,153,0.346938775510204,22,46,0.323529411764706,196,5.90584661171125,1.85394677113236,16,52,0.235294117647059,196
"178",79795857,"79795857-2012-09-13",30,100,"2012-09-13","HA1",2012,"M","Adult",73.6842105263158,1,0,0,1,3,12,0.2,15,3.39415509903674,1.07134326055256,3,12,0.2,15,0.8,3,13,0.1875,20,3.39415509903674,1.02938442716715,3,13,0.1875,20,0.666666666666667,6,16,0.272727272727273,33,4.05475683355664,1.27423389535323,3,19,0.136363636363636,33,0.692307692307692,8,22,0.266666666666667,43.3333333333333,4.23396764592277,1.18367233117489,5,25,0.166666666666667,43.3333333333333,0.619047619047619,11,28,0.282051282051282,63,4.96494419893541,1.53659452582828,10,29,0.256410256410256,63,0.6,14,38,0.269230769230769,86.6666666666667,5.13830699685435,1.44884920261155,12,40,0.230769230769231,86.6666666666667,0.620689655172414,17,45,0.274193548387097,99.8888888888889,5.38042434929466,1.50089811242235,14,48,0.225806451612903,99.8888888888889,0.594594594594595,20,53,0.273972602739726,122.772727272727,5.86531778144685,1.76067441560325,17,56,0.232876712328767,122.772727272727,0.577777777777778,21,57,0.269230769230769,135,5.91213881784782,1.74472070716747,17,61,0.217948717948718,135,0.571428571428571,33,79,0.294642857142857,196,6.1707921132282,1.66088616267623,24,88,0.214285714285714,196
"182",66872112,"66872112-2012-09-25",0,70,"2012-09-25","HA1",2012,"M","Adult",0,0,0,0,1,4,10,0.285714285714286,14,5.03449930412548,2.47667437600233,5,9,0.357142857142857,14,0.8,7,17,0.291666666666667,30,5.2520630387625,2.1877344094453,11,13,0.458333333333333,30,0.666666666666667,10,24,0.294117647058824,51,5.59312172680809,2.18265066677584,13,21,0.382352941176471,51,0.692307692307692,13,34,0.276595744680851,67.8888888888889,5.64679008351676,1.94706564232071,15,32,0.319148936170213,67.8888888888889,0.619047619047619,13,39,0.25,84,5.64679008351676,1.86103547969776,16,36,0.307692307692308,84,0.6,16,46,0.258064516129032,103.333333333333,5.73820584569036,1.79043282022349,17,45,0.274193548387097,103.333333333333,0.620689655172414,18,53,0.253521126760563,114.388888888889,5.82089711084361,1.74680750504233,19,52,0.267605633802817,114.388888888889,0.594594594594595,23,61,0.273809523809524,141.272727272727,6.26797027818956,1.98330718908325,20,64,0.238095238095238,141.272727272727,0.577777777777778,24,63,0.275862068965517,150.576923076923,6.27618028014277,1.9601816019898,20,67,0.229885057471264,150.576923076923,0.571428571428571,28,97,0.224,218.75,6.37295259195841,1.73664817512145,26,99,0.208,218.75
"185",79630010,"79630010-2012-09-25",10,90,"2012-09-25","HA1",2012,"F","Adult",15.7894736842105,1,0,0,1,4,14,0.222222222222222,18,4.13389041341124,1.48438214334911,6,12,0.333333333333333,18,1,6,25,0.193548387096774,31,4.42787945628092,1.30004772312755,8,23,0.258064516129032,31,1,9,32,0.219512195121951,41,5.39013702166751,1.84415683708897,11,30,0.268292682926829,41,0.846153846153846,11,43,0.203703703703704,63.8181818181818,5.525544157718,1.72811897078667,16,38,0.296296296296296,63.8181818181818,0.714285714285714,13,43,0.232142857142857,78.4,5.57903524654898,1.74239414080122,16,40,0.285714285714286,78.4,0.64,15,46,0.245901639344262,95.3125,5.6104393716929,1.69806193333711,18,43,0.295081967213115,95.3125,0.620689655172414,18,54,0.25,116,5.70009403222689,1.63655442904743,20,52,0.277777777777778,116,0.594594594594595,18,55,0.246575342465753,122.772727272727,5.70009403222689,1.62546092533267,20,53,0.273972602739726,122.772727272727,0.533333333333333,18,59,0.233766233766234,144.375,5.70009403222689,1.58284191316778,21,56,0.272727272727273,144.375,0.530612244897959,32,76,0.296296296296296,203.538461538462,6.225514563305,1.73539008812463,26,82,0.240740740740741,203.538461538462
"186",49811771,"49811771-2012-09-25",10,30,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,3,13,0.1875,16,2.8929372855234,0.725319033810797,3,13,0.1875,16,1,5,26,0.161290322580645,31,5.19241993812563,1.91266013294302,3,28,0.0967741935483871,31,1,6,36,0.142857142857143,42,5.36240288654536,1.80059616346438,4,38,0.0952380952380952,42,0.923076923076923,9,56,0.138461538461538,70.4166666666667,5.62869210135884,1.66129412330992,8,57,0.123076923076923,70.4166666666667,0.857142857142857,12,60,0.166666666666667,84,5.75709954261614,1.6828670219777,8,64,0.111111111111111,84,0.8,15,67,0.182926829268293,102.5,5.79766328748634,1.61072646201399,10,72,0.121951219512195,102.5,0.793103448275862,19,85,0.182692307692308,131.130434782609,6.45063982881259,1.95698492025625,13,91,0.125,131.130434782609,0.783783783783784,19,93,0.169642857142857,142.896551724138,6.45063982881259,1.89368629764579,13,99,0.116071428571429,142.896551724138,0.733333333333333,24,98,0.19672131147541,166.363636363636,6.69618555174466,2.03149988047598,16,106,0.131147540983607,166.363636363636,0.714285714285714,32,120,0.210526315789474,212.8,6.80120667587531,1.93259954516132,27,125,0.177631578947368,212.8
"187",79796354,"79796354-2012-09-25",10,20,"2012-09-25","HA1",2012,"M","Adult",0,0,1,9.09090909090909,1,3,20,0.130434782608696,23,4.08317126162398,1.26306172069594,1,22,0.0434782608695652,23,1,5,31,0.138888888888889,36,4.20662262561614,1.04272204371842,4,32,0.111111111111111,36,1,7,42,0.142857142857143,49,4.34816155166871,0.939179058713931,7,42,0.142857142857143,49,0.923076923076923,9,59,0.132352941176471,73.6666666666667,5.41759330339984,1.45839664601374,8,60,0.117647058823529,73.6666666666667,0.857142857142857,9,67,0.118421052631579,88.6666666666667,5.41759330339984,1.37416901916012,8,68,0.105263157894737,88.6666666666667,0.8,10,72,0.121951219512195,102.5,6.22313865365228,1.96537713563758,8,74,0.0975609756097561,102.5,0.758620689655172,12,78,0.133333333333333,118.636363636364,6.33841106724475,1.9846674234508,9,81,0.1,118.636363636364,0.702702702702703,16,82,0.163265306122449,139.461538461538,6.40579611156355,1.96945516161475,10,88,0.102040816326531,139.461538461538,0.644444444444444,19,85,0.182692307692308,161.379310344828,6.43759630143632,1.94577678144473,12,92,0.115384615384615,161.379310344828,0.63265306122449,27,110,0.197080291970803,216.548387096774,6.72997264237394,1.96053096309832,21,116,0.153284671532847,216.548387096774
"188",79786360,"79786360-2012-09-25",10,10,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,4,19,0.173913043478261,23,3.90349936477329,1.13526042480274,3,20,0.130434782608696,23,1,6,35,0.146341463414634,41,4.26875675544317,0.999849400524644,4,37,0.0975609756097561,41,1,6,42,0.125,48,4.26875675544317,0.903144463665754,4,44,0.0833333333333333,48,0.846153846153846,7,52,0.11864406779661,69.7272727272727,4.32784229778756,0.818663686346059,6,53,0.101694915254237,69.7272727272727,0.714285714285714,7,55,0.112903225806452,86.8,4.32784229778756,0.791243783133624,6,56,0.0967741935483871,86.8,0.64,8,59,0.119402985074627,104.6875,4.39859061178553,0.788024116111059,8,59,0.119402985074627,104.6875,0.620689655172414,11,66,0.142857142857143,124.055555555556,6.22574448112948,2.02197632060177,8,69,0.103896103896104,124.055555555556,0.594594594594595,11,71,0.134146341463415,137.909090909091,6.22574448112948,1.96762273560529,8,74,0.0975609756097561,137.909090909091,0.533333333333333,11,73,0.130952380952381,157.5,6.22574448112948,1.94692886727027,8,76,0.0952380952380952,157.5,0.530612244897959,21,94,0.182608695652174,216.730769230769,6.50073203957551,1.91388567967063,14,101,0.121739130434783,216.730769230769
"189",67006795,"67006795-2012-09-25",20,40,"2012-09-25","HA1",2012,"M","Adult",0,0,0,0,1,2,16,0.111111111111111,18,5.01433215597758,2.23094321333552,4,14,0.222222222222222,18,1,5,26,0.161290322580645,31,5.24008886164824,1.9536536788109,4,27,0.129032258064516,31,1,6,40,0.130434782608696,46,5.25840766815436,1.64015788398862,6,40,0.130434782608696,46,1,12,54,0.181818181818182,66,5.61213163597988,1.63554003555116,9,57,0.136363636363636,66,1,16,64,0.2,80,6.40201518015758,2.1430896571048,10,70,0.125,80,1,18,75,0.193548387096774,93,6.43375545600437,2.03899380894358,15,78,0.161290322580645,93,0.96551724137931,26,89,0.226086956521739,119.107142857143,6.74032951177342,2.12183385458195,20,95,0.173913043478261,119.107142857143,0.918918918918919,28,96,0.225806451612903,134.941176470588,6.75702019363618,2.0704043726388,22,102,0.17741935483871,134.941176470588,0.888888888888889,28,99,0.220472440944882,142.875,6.75702019363618,2.0495458525232,22,105,0.173228346456693,142.875,0.877551020408163,34,131,0.206060606060606,188.023255813953,6.85049961511658,1.90468457533012,30,135,0.181818181818182,188.023255813953
"191",67091302,"67091302-2012-09-25",30,0,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,1,9,0.1,10,0.83975065475182,0.123613955967177,0,10,0,10,0.8,2,13,0.133333333333333,18.75,1.75164301321411,0.275815205671882,2,13,0.133333333333333,18.75,0.666666666666667,3,22,0.12,37.5,2.34326897811692,0.319623319652613,3,22,0.12,37.5,0.692307692307692,5,35,0.125,57.7777777777778,5.77671048627567,2.20192443203222,4,36,0.1,57.7777777777778,0.619047619047619,7,38,0.155555555555556,72.6923076923077,5.8317355401979,2.14645070133442,4,41,0.0888888888888889,72.6923076923077,0.6,8,47,0.145454545454545,91.6666666666667,5.84339918368784,1.98150265518855,5,50,0.0909090909090909,91.6666666666667,0.620689655172414,8,53,0.131147540983607,98.2777777777778,5.84339918368784,1.8928894869716,6,55,0.0983606557377049,98.2777777777778,0.594594594594595,11,63,0.148648648648649,124.454545454545,6.00025789070044,1.86247156233803,7,67,0.0945945945945946,124.454545454545,0.577777777777778,11,71,0.134146341463415,141.923076923077,6.00025789070044,1.77646597834962,8,74,0.0975609756097561,141.923076923077,0.571428571428571,18,95,0.15929203539823,197.75,6.54472811982932,1.9666388764994,13,100,0.115044247787611,197.75
"194",66818332,"66818332-2012-09-11",10,80,"2012-09-11","HA1",2012,"F","Adult",673.469387755102,1,0,0,1,6,12,0.333333333333333,18,5.17438528804185,2.37587669742182,5,13,0.277777777777778,18,1,7,18,0.28,25,5.26107213797437,2.15958256150414,7,18,0.28,25,1,10,22,0.3125,32,5.40424536704871,2.06902957855456,9,23,0.28125,32,0.923076923076923,16,30,0.347826086956522,49.8333333333333,5.62800245022244,1.94933914460242,12,34,0.260869565217391,49.8333333333333,0.857142857142857,17,34,0.333333333333333,59.5,5.68322428054054,1.9085122152934,12,39,0.235294117647059,59.5,0.8,17,36,0.320754716981132,66.25,5.68322428054054,1.87584480853862,12,41,0.226415094339623,66.25,0.758620689655172,19,39,0.327586206896552,76.4545454545455,5.87354890207599,1.9618135797029,12,46,0.206896551724138,76.4545454545455,0.702702702702703,24,42,0.363636363636364,93.9230769230769,6.02592475759847,1.98209666243909,12,54,0.181818181818182,93.9230769230769,0.644444444444444,26,46,0.361111111111111,111.724137931034,6.13651040846328,2.00267492341129,15,57,0.208333333333333,111.724137931034,0.63265306122449,30,64,0.319148936170213,148.58064516129,6.4236228317163,2.02088731761576,17,77,0.180851063829787,148.58064516129
"195",79630102,"79630102-2012-09-11",20,100,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,3,7,0.3,10,3.82867606754743,1.70477708993311,1,9,0.1,10,0.8,5,11,0.3125,20,4.04866489780841,1.50852411638428,2,14,0.125,20,0.666666666666667,7,15,0.318181818181818,33,4.32617309024899,1.48009731100331,3,19,0.136363636363636,33,0.692307692307692,8,22,0.266666666666667,43.3333333333333,4.64959941632771,1.4932268825013,7,23,0.233333333333333,43.3333333333333,0.619047619047619,8,24,0.25,51.6923076923077,4.64959941632771,1.44355376022692,7,25,0.21875,51.6923076923077,0.6,11,27,0.289473684210526,63.3333333333333,4.84586002992115,1.46357602360291,7,31,0.184210526315789,63.3333333333333,0.586206896551724,16,32,0.333333333333333,81.8823529411765,5.62215853412329,1.90795341290602,9,39,0.1875,81.8823529411765,0.540540540540541,17,34,0.333333333333333,94.35,5.76626477673636,1.97989926849333,11,40,0.215686274509804,94.35,0.511111111111111,18,40,0.310344827586207,113.478260869565,5.77712914619472,1.87928355915167,13,45,0.224137931034483,113.478260869565,0.510204081632653,26,50,0.342105263157895,148.96,6.02712270208688,1.86269323022775,15,61,0.197368421052632,148.96
"196",79786360,"79786360-2012-09-11",30,30,"2012-09-11","HA1",2012,"F","Adult",0,0,0,0,1,0,6,0,6,0,0,1,5,0.166666666666667,6,1,2,15,0.117647058823529,17,6.04960931644464,3.2534417584765,1,16,0.0588235294117647,17,1,6,23,0.206896551724138,29,6.14269200420271,2.83383077613192,1,28,0.0344827586206897,29,1,9,40,0.183673469387755,49,6.17680482747697,2.38002065600241,7,42,0.142857142857143,49,1,10,48,0.172413793103448,58,6.24374838571565,2.28831917890453,9,49,0.155172413793103,58,1,11,57,0.161764705882353,68,6.25215883329292,2.15403788823082,9,59,0.132352941176471,68,1,15,69,0.178571428571429,84,6.3228852170832,2.03092986340651,11,73,0.130952380952381,84,1,21,79,0.21,100,6.45364956185368,1.99336009263469,13,87,0.13,100,1,23,80,0.223300970873786,103,6.47513791380879,1.98642190554724,13,90,0.12621359223301,103,0.959183673469388,34,103,0.248175182481752,142.829787234043,6.86237373636236,2.07544890801557,19,118,0.138686131386861,142.829787234043
"198",79770603,"79770603-2012-09-11",40,100,"2012-09-11","HA1",2012,"M","Adult",5328.81355932204,1,0,0,1,4,7,0.363636363636364,11,3.34846503104698,1.25169789224174,0,11,0,11,0.8,4,10,0.285714285714286,17.5,3.34846503104698,1.08564805288139,1,13,0.0714285714285714,17.5,0.666666666666667,5,15,0.25,30,3.59618879119716,1.01991203105341,3,17,0.15,30,0.692307692307692,8,16,0.333333333333333,34.6666666666667,4.70051270126289,1.71232204157078,4,20,0.166666666666667,34.6666666666667,0.619047619047619,8,18,0.307692307692308,42,4.70051270126289,1.64720458791622,4,22,0.153846153846154,42,0.6,10,23,0.303030303030303,55,4.99800308681393,1.69709955918632,4,29,0.121212121212121,55,0.620689655172414,15,29,0.340909090909091,70.8888888888889,5.23385983502224,1.65612710993676,5,39,0.113636363636364,70.8888888888889,0.594594594594595,17,34,0.333333333333333,85.7727272727273,5.44847755948861,1.71151330287581,8,43,0.156862745098039,85.7727272727273,0.577777777777778,21,38,0.355932203389831,102.115384615385,5.5991080750974,1.71604098942636,10,49,0.169491525423729,102.115384615385,0.591836734693878,31,70,0.306930693069307,170.655172413793,7.00057939146718,2.47267766011718,18,83,0.178217821782178,170.655172413793
"199",66810112,"66810112-2012-09-11",50,80,"2012-09-11","HA1",2012,"M","Adult",0,0,1,2.56410256410256,1,1,4,0.2,5,3.78093759853188,2.25878247033565,2,3,0.4,5,1,3,5,0.375,8,4.31139680668231,2.3217078392948,2,6,0.25,8,1,6,6,0.5,12,4.43484537886225,2.07253318461887,2,10,0.166666666666667,12,1,11,19,0.366666666666667,30,4.88886318561021,1.68517917533607,4,26,0.133333333333333,30,1,14,28,0.333333333333333,42,5.12629429338043,1.60653823267666,4,38,0.0952380952380952,42,1,15,31,0.326086956521739,46,5.16689057734412,1.56666062641391,5,41,0.108695652173913,46,0.96551724137931,17,42,0.288135593220339,61.1071428571429,6.75464531088342,2.74251752275906,6,53,0.101694915254237,61.1071428571429,0.918918918918919,25,53,0.320512820512821,84.8823529411765,6.83066821511072,2.55385175929716,11,67,0.141025641025641,84.8823529411765,0.888888888888889,26,63,0.292134831460674,100.125,6.861395200932,2.46093062290797,16,73,0.179775280898876,100.125,0.877551020408163,39,99,0.282608695652174,157.255813953488,7.19065068892792,2.36165103579056,22,116,0.159420289855072,157.255813953488
"203",79618812,"79618812-2012-09-11",80,60,"2012-09-11","HA1",2012,"M","Adult",0,0,1,6.66666666666667,1,1,8,0.111111111111111,9,1.36060487500458,0.279192027518949,2,7,0.222222222222222,9,1,3,15,0.166666666666667,18,2.78595316066421,0.612637839662178,3,15,0.166666666666667,18,1,5,19,0.208333333333333,24,3.24618006626165,0.707461129879538,4,20,0.166666666666667,24,1,5,25,0.166666666666667,30,3.24618006626165,0.600520255913276,4,26,0.133333333333333,30,1,6,32,0.157894736842105,38,4.22755105451482,1.0215905928432,5,33,0.131578947368421,38,1,10,36,0.217391304347826,46,6.63404553932711,2.86288735524439,6,40,0.130434782608696,46,0.96551724137931,11,44,0.2,56.9642857142857,6.65265464097045,2.71269215699503,7,48,0.127272727272727,56.9642857142857,0.918918918918919,15,58,0.205479452054795,79.4411764705882,6.75399081763024,2.54415935646138,11,62,0.150684931506849,79.4411764705882,0.888888888888889,18,62,0.225,90,6.78210347159593,2.4858664723548,12,68,0.15,90,0.877551020408163,23,90,0.20353982300885,128.767441860465,6.85127197765748,2.23587999382215,16,97,0.141592920353982,128.767441860465
"205",67089554,"67089554-2012-09-25",40,90,"2012-09-25","HA1",2012,"F","Adult",91.1111111111111,1,0,0,1,1,8,0.111111111111111,9,1.79175946922805,0.441832752279039,2,7,0.222222222222222,9,1,6,16,0.272727272727273,22,4.30244569910776,1.46157324131697,5,17,0.227272727272727,22,1,8,16,0.333333333333333,24,4.64983432144706,1.67059305642709,5,19,0.208333333333333,24,0.923076923076923,11,28,0.282051282051282,42.25,4.83914101399446,1.43850213995095,7,32,0.179487179487179,42.25,0.857142857142857,12,31,0.27906976744186,50.1666666666667,4.95836442007999,1.45569439063813,8,35,0.186046511627907,50.1666666666667,0.8,16,39,0.290909090909091,68.75,5.21139893680079,1.46220423740445,10,45,0.181818181818182,68.75,0.793103448275862,20,50,0.285714285714286,88.2608695652174,5.53527621763489,1.52753903291564,14,56,0.2,88.2608695652174,0.783783783783784,24,63,0.275862068965517,111,5.9723988540569,1.70463515603397,19,68,0.218390804597701,111,0.733333333333333,25,74,0.252525252525253,135,6.96518669475657,2.45856321868619,21,78,0.212121212121212,135,0.73469387755102,38,112,0.253333333333333,204.166666666667,7.06549770449386,2.17464911850954,32,118,0.213333333333333,204.166666666667
